0,216939794480509
0,38569814392724
0,207622849784763
0,231133078088732
0,34977165407672
0,320054084978787
0,48623344636707
0,34813070981795
0,361158244122403
0,285953798877578
0,21973401061704
0,2329743197295
0,417544411305249
0,506807564018835
0,643887209652703
0,214737626624716
0,4021218211421
0,40136041956275
0,613886961444509
0,209711344860991
0,212650158758722
0,248828388674899
0,234117853585492
0,221059813005097
0,222586412027456
0,392198744500274
0,304499043379239
0,211340178437615
0,377998221001208
0,474655306845337
0,653823631696579
0,643266720928178
0,515336141473108
0,621533281744373
0,407916267439076
0,210380892555641
0,317222163626331
0,330738033942735
0,228520142932727
0,235103692672013
0,216213985527
0,22114743818212
0,36618971696141
0,305654507190386
0,221401456901537
0,225638586346548
0,34902244511175
0,391334708754917
0,203541837573766
0,213805163732481
0,233144579138425
0,332954094899009
0,220083197539267
0,3884533570039
0,484116184745467
0,425977103971352
0,557411620157652
0,316159891129562
0,49014318087789
0,563796184048194
0,643580999326506
0,219961773354431
0,24420725812341
0,221445336364834
0,218559347862755
0,202906391783557
0,243074274912843
0,39206469572046
0,471177427658088
0,548834591496515
0,628603491707754
0,435174851729784
0,221656971297307
0,22029372524521
0,210889105856243
0,237753544241585
0,392935478883309
0,569562765030728
0,594181517292075
0,77313845821638
0,952062328450086
0,954995502096285
0,388393074528032
0,510371629246709
0,302597869807837
0,387549967745706
0,245853432351691
0,208516681704829
0,244470132733131
0,204927382243806
0,336080525927219
0,225065923346584
0,290092044444553
0,278474186573177
0,229034860552751
0,391968265075583
0,316356377973314
0,226137675153847
0,393342114540243
0,232890192029792
0,228827909054043
0,347588888472146
0,231843791591174
0,27488220615259
0,21866850946984
0,395553719395295
0,539154102468068
0,22331348661147
0,347505658341749
0,214860145340541
0,222055120869186
0,218795676426893
0,364392640774163
0,465194155887637
0,402170000682823
0,458423683846021
0,526202616231075
0,626206665397682
0,410116033114264
0,400430125842831
0,220615869675363
0,21648790674837
0,19935568859826
0,266925819926747
0,33764763100779
0,406767658846462
0,242956455499886
0,218094483415797
0,199880774597027
0,261749780136377
0,355540482069188
0,412568275611903
0,579552775004039
0,464958597462775
0,339891458119396
0,25383558032226
0,33497157159411
0,531585902573717
0,441147969117466
0,590404119338857
0,427905245102089
0,21223968946579
0,214326173751154
0,223600371802981
0,218227072060337
0,234908134833688
0,331095642086488
0,250849308518404
0,216529870164834
0,221675497440749
0,21092635682902
0,225449967830613
0,21171554127654
0,233202855966148
0,322826532050335
0,362323400148462
0,229769691819691
0,215705061217371
0,237952421138878
0,220974981146654
0,375510287516491
0,228811879875614
0,230663043710457
0,230449548546154
0,364319373891568
0,370966583109606
0,522849290770317
0,57663988346912
0,535819850071384
0,517251354150176
0,519593935201449
0,436400169021169
0,235103590679962
0,233675213882549
0,227188280589623
0,350607744088379
0,230829204127609
0,226119081624574
0,409130264470761
0,523675711101326
0,677832411967813
0,678297421532768
0,713430995287077
0,804040666952822
0,849038346401841
0,733653336562092
0,8494599774478
0,220440002862404
0,252377158403426
0,224947149360247
0,227369046693816
0,215763338222629
0,339107174455904
0,223646892947926
0,222994869671119
0,42870459744551
0,560461402115749
0,696676022069724
0,717648018556631
0,880025718901848
0,945835291826413
0,909350988578332
0,487256015866556
0,227618312017633
0,234444048543025
0,197850273273836
0,221272004973144
0,289374620619412
0,375617057850036
0,206080730953133
0,233517693886938
0,241499311731801
0,434557003436737
0,604485731000352
0,738926919612183
0,222150448919351
0,229398670379524
0,223793934175362
0,228195451107752
0,214391818926089
0,272322572219338
0,32275439284895
0,419280782681099
0,221925538863061
0,219897114600911
0,296916754204418
0,462910005445607
0,551944685717288
0,219348843133744
0,346784005229836
0,213807807033589
0,341369685633509
0,232919314640625
0,231887247263643
0,230521275426753
0,198071037935648
0,217972241586494
0,305110487626052
0,214438483155561
0,361476839360677
0,401424822811393
0,225196486586796
0,22526867206723
0,204761350019098
0,223150763821948
0,346711980800904
0,458411159452211
0,452947913339003
0,596937402269674
0,575845191148773
0,702126182381363
0,733648289159603
0,546259343257418
0,539746298624976
0,606748231602822
0,592295147823393
0,682943297468114
0,798006796656338
0,909651137559564
0,87941340075696
0,897608845064113
0,824732547411941
0,37803180851067
0,325496082119713
0,198019908535343
0,237346642897279
0,206837861087692
0,233790280252691
0,212035529838346
0,229893588971422
0,213823261505524
0,39973551978494
0,580384642114765
0,782545217161896
0,740778234967095
0,487041326187011
0,261611588098674
0,349203396974403
0,403733130311664
0,559768663959645
0,66942957585421
0,488139563565753
0,203847819944045
0,330864928117791
0,395155273198156
0,584645460524314
0,711746873474894
0,582004950143002
0,778140509960309
0,265960906044555
0,450648775060898
0,425220321035241
0,220933702984937
0,21574732061012
0,228226249210991
0,42824642332458
0,455819405612189
0,590206632624742
0,786443092456139
0,883323930174626
0,786383231777947
0,828280217256093
0,946337488494009
0,877449871514287
1,04073181069872
1,20483117201442
1,38665548159298
1,51655203343009
1,21815149470332
0,464509436642246
0,53509894651215
0,210347618479418
0,294635428860815
0,427711710959244
0,297015133640244
0,242044572388323
0,218809169334776
0,322920991415856
0,409761491173242
0,406856174258024
0,550066012835671
0,657180705474232
0,398582064973709
0,458112129231964
0,376630922654613
0,506866918569273
0,676556664380939
0,850146099864844
0,660870328370876
0,707521852727382
0,527918570143655
0,283869675609211
0,218624992018377
0,224301805583735
0,232704092030716
0,233548037098586
0,219378219150613
0,273157075041524
0,241963179978583
0,303520277819899
0,215747148039512
0,355597887953309
0,494824526538309
0,432483011904907
0,421837262113158
0,553990519926955
0,476101501718887
0,236994840419982
0,303374450205752
0,348705572931976
0,222457437759701
0,216418386594924
0,2247191124832
0,209862447288586
0,225554524596546
0,346399790224979
0,475934590092692
0,577791685026455
0,223596146045736
0,218532094940571
0,359366406186439
0,221891878620653
0,24838539099035
0,194658577111838
0,286280942611526
0,230287182935314
0,210243633641255
0,341488283836483
0,496424070730654
0,309815086243887
0,225944924192007
0,421086872240878
0,404717917026147
0,597553022351562
0,736724268825938
0,900676632191761
0,897192865511883
0,904859847873141
0,274335468907694
0,263137387694542
0,220411349496985
0,237662464199303
0,230581495231434
0,303108917348425
0,425252708344615
0,50047824952884
0,275797650310963
0,354594682332419
0,223874202813263
0,407499915407357
0,502903967714815
0,430863993224037
0,343567427657149
0,452563998340821
0,21324193521572
0,387179299751139
0,558005198562171
0,620414944787711
0,592660003565371
0,503762834264975
0,235579401388861
0,411163508170773
0,563407322988411
0,652755504862341
0,407794101266248
0,213849118965072
0,276749244237323
0,308881787062717
0,24413213453542
0,22047781068882
0,343978750453445
0,209843611969859
0,289092714524543
0,346540440916428
0,539754460261008
0,561703723675507
0,430148571875264
0,397595680854863
0,505590297494464
0,46195745641586
0,212651473934827
0,215478639906635
0,347445534453485
0,231309767829956
0,239388033962626
0,310200522154616
0,339700886572857
0,272414787242553
0,446127963947021
0,470976050955954
0,56198310805776
0,685047646659925
0,479382017195903
0,295109633642895
0,464753328411092
0,21439691747247
0,222307777877404
0,34194119305198
0,246786604360523
0,386663753332812
0,469476466729361
0,625851981775952
0,646097110787125
0,806419282961045
0,860520120854417
0,889628031304653
0,21163922539165
0,240842668856601
0,219213229562286
0,345704992617868
0,312944311089069
0,230852965714178
0,209112328393047
0,380875170342108
0,221410997798586
0,211443894599086
0,215888449176276
0,225412498770794
0,237698692707596
0,262946525479776
0,211428756732374
0,229990290585107
0,223704916258328
0,192424585518978
0,316526291414363
0,33970886884785
0,354271117893148
0,557407500474824
0,218634153939973
0,224881316798815
0,34418033731518
0,375283451422973
0,258625718889817
0,392679724997407
0,230284521581638
0,324454278567941
0,362993740381199
0,447167418987476
0,511583052110581
0,573840484540511
0,77415164193485
0,221063430558189
0,235035698269684
0,222116940571226
0,401487265349232
0,362824155544246
0,353069033929842
0,21463900380283
0,216559041940116
0,310260838932493
0,473569616112883
0,473469804121038
0,492840498765418
0,214481460897417
0,215267791858054
0,412449940023237
0,299445213056799
0,293173391613294
0,560167652170492
0,544342062845971
0,823676671380696
0,900162249417178
1,05700218830302
0,924982780930861
1,03916289088335
0,684997601267725
0,665120382910743
0,508076117053093
0,381976939376329
0,491120918059238
0,315239546072632
0,275722368392991
0,52399942749372
0,357541898375104
0,497439835527246
0,524192217740563
0,77494518426937
0,894801991434548
0,519195411929218
0,552575563750111
0,314484948440452
0,311562231575437
0,537229728604132
0,501947590861676
0,456790293872643
0,283856438249046
0,371539381371065
0,518960994383008
0,417231737256628
0,506817863971463
0,281475237675807
0,286413988129937
0,462919415937591
0,325433306693782
0,372959803861903
0,501735425943053
0,649300168615014
0,338484418706969
0,612565764150474
0,311415010294013
0,310456341817286
0,302035535217215
0,288813728895747
0,316870011332014
0,302582998534234
0,293054847057419
0,284645168828405
0,29223458951202
0,455218829303732
0,656412856025952
0,919783358186265
0,881327696655831
0,528586819073837
0,578038952290626
0,794505354167882
0,674193084891556
0,612794165505306
0,870905462666855
0,564887876643525
0,407307975039629
0,406074184597287
0,518635397857963
0,57150228859669
0,299256346498623
0,342859162834088
0,312239339903698
0,39466860753646
0,658253267815923
0,874163640154677
1,07497122101663
1,04035406511755
1,19121829749102
