0,178253922108739
0,29176432977136
0,369516449993861
0,240771093328916
0,357074425167452
0,450091997718969
0,51921376512238
0,337194738936967
0,408065911841314
0,183822714081225
0,281446945066552
0,185507613745426
0,189458000292474
0,184187089480771
0,205612461777873
0,311195286521364
0,182812674572576
0,307072007568791
0,397252839635215
0,523939578365751
0,605234957140368
0,73894239847266
0,836016728821996
0,867339030746645
0,81798684951167
0,917763035801491
0,770033743634465
0,860101825185101
0,917261500000849
1,01241729345274
1,09342760098163
0,951541913335839
0,927387643526407
1,03530018276449
1,10853594939545
1,11200083299768
1,17655978804876
1,29852834675551
1,26488299754361
1,32529553149432
1,34195225646153
1,45734967832792
1,44017360605799
1,47839522626981
1,59437133628172
1,50749024090066
1,55288140190437
1,63153802005176
1,41243005673986
1,37730531488878
1,51754685807276
1,47800538460984
1,57682923442983
1,67272140864182
1,79144268767514
1,75800359929259
1,81202042979203
1,82483781697031
1,84534919831803
1,85707443672249
1,9536344787708
2,00813819992618
1,86014121395662
1,89318442845048
1,52376361042808
1,45126791100977
1,4119039013767
1,54129165887176
1,65955284787205
1,55303338032884
1,22203358225575
1,23917277383984
1,35351150587099
1,33251512076058
1,31199508004613
1,43582480608425
1,55336894851151
1,65824753443878
1,69411234908973
1,82039654350415
1,48713351042185
1,468827041304
1,44265112027208
1,5383487863612
1,60656289612482
1,74607375550205
1,84284671649616
1,83649756529681
1,88577794669631
1,86719243776851
1,57548947903196
1,69357236487915
1,33840263610047
1,39818503360802
1,542473222755
1,60521402842966
1,72221650063259
1,80963751925713
1,85610797439246
1,88795445667381
1,86167686425261
2,00661510714129
1,87043807691775
1,61470858564442
1,63668995865413
1,76214204117599
1,82156792106059
1,92036917626724
2,03164384994341
2,11915907536254
2,17003916900952
2,18043613485749
2,20548230995361
1,88754300083125
2,00177968772214
1,92808285427757
2,04978610821002
2,09190733735777
2,12235541018823
2,06684906628981
2,17701389408438
2,28546662680567
1,93868006803224
1,99237673085484
1,92547402423667
2,02624247369601
2,10504758729842
1,8363346658892
1,9421702462914
2,03970325288854
2,12355932328477
2,13812558425385
1,69648123697138
1,77844230139941
1,64852322346559
1,69501363642094
1,81732899824182
1,87346102659561
